regime,scope,system,seed,t,l1_from_matched,prior_neg,prior_neu,prior_pos,macro_f1
lodo,Retail,mdeberta_dapt,s87,0.3,0.1536,0.3276,0.3708,0.3016,0.7004173744952796
lodo,Retail,mdeberta_dapt,s87,0.4,0.2048,0.3208,0.3964,0.2828,0.6982178563048067
lodo,Retail,mdeberta_dapt,s87,0.5,0.256,0.314,0.422,0.264,0.6952192674202248
lodo,Retail,mdeberta_dapt,s87,0.6,0.3072,0.3072,0.4476,0.2452,0.6913970925249231
lodo,Retail,mdeberta_dapt,s87,0.7,0.3584,0.3004,0.4732,0.2264,0.6867037340581859
lodo,Retail,mdeberta_dapt,s87,0.8,0.4096,0.2936,0.4988,0.2076,0.6810657122003551
lodo,Retail,mdeberta_dapt,s87,0.9,0.4608,0.2868,0.5244,0.1888,0.6743787961625746
lodo,Retail,mdeberta_dapt,s87,1.0,0.512,0.28,0.55,0.17,0.6665003933245832
lodo,Retail,mdeberta_ft,s100,0.0,0.0,0.348,0.294,0.358,0.6451707493031665
lodo,Retail,mdeberta_ft,s100,0.1,0.0512,0.3412,0.3196,0.3392,0.6436893023687322
lodo,Retail,mdeberta_ft,s100,0.2,0.1024,0.3344,0.3452,0.3204,0.6413566951542932
lodo,Retail,mdeberta_ft,s100,0.3,0.1536,0.3276,0.3708,0.3016,0.6382073501139679
lodo,Retail,mdeberta_ft,s100,0.4,0.2048,0.3208,0.3964,0.2828,0.6342542378036415
lodo,Retail,mdeberta_ft,s100,0.5,0.256,0.314,0.422,0.264,0.629491079449041
lodo,Retail,mdeberta_ft,s100,0.6,0.3072,0.3072,0.4476,0.2452,0.6238932257166966
lodo,Retail,mdeberta_ft,s100,0.7,0.3584,0.3004,0.4732,0.2264,0.6174173894139453
lodo,Retail,mdeberta_ft,s100,0.8,0.4096,0.2936,0.4988,0.2076,0.6100002677604731
lodo,Retail,mdeberta_ft,s100,0.9,0.4608,0.2868,0.5244,0.1888,0.6015559622817036
lodo,Retail,mdeberta_ft,s100,1.0,0.512,0.28,0.55,0.17,0.591971966900834
lodo,Retail,mdeberta_ft,s13,0.0,0.0,0.348,0.294,0.358,0.720083505923924
lodo,Retail,mdeberta_ft,s13,0.1,0.0512,0.3412,0.3196,0.3392,0.7192112740471733
lodo,Retail,mdeberta_ft,s13,0.2,0.1024,0.3344,0.3452,0.3204,0.7175506330367654
lodo,Retail,mdeberta_ft,s13,0.3,0.1536,0.3276,0.3708,0.3016,0.7151399537609623
lodo,Retail,mdeberta_ft,s13,0.4,0.2048,0.3208,0.3964,0.2828,0.7119930115270775
lodo,Retail,mdeberta_ft,s13,0.5,0.256,0.314,0.422,0.264,0.7081012479692533
lodo,Retail,mdeberta_ft,s13,0.6,0.3072,0.3072,0.4476,0.2452,0.7034341503860028
lodo,Retail,mdeberta_ft,s13,0.7,0.3584,0.3004,0.4732,0.2264,0.6979378794714447
lodo,Retail,mdeberta_ft,s13,0.8,0.4096,0.2936,0.4988,0.2076,0.691532007689164
lodo,Retail,mdeberta_ft,s13,0.9,0.4608,0.2868,0.5244,0.1888,0.6841039379599497
lodo,Retail,mdeberta_ft,s13,1.0,0.512,0.28,0.55,0.17,0.6755001811345314
lodo,Retail,mdeberta_ft,s42,0.0,0.0,0.348,0.294,0.358,0.7165544187006612
lodo,Retail,mdeberta_ft,s42,0.1,0.0512,0.3412,0.3196,0.3392,0.7155314008824781
lodo,Retail,mdeberta_ft,s42,0.2,0.1024,0.3344,0.3452,0.3204,0.7137143996592407
lodo,Retail,mdeberta_ft,s42,0.3,0.1536,0.3276,0.3708,0.3016,0.7111408560082305
lodo,Retail,mdeberta_ft,s42,0.4,0.2048,0.3208,0.3964,0.2828,0.7078239448878358
lodo,Retail,mdeberta_ft,s42,0.5,0.256,0.314,0.422,0.264,0.7037547581003311
lodo,Retail,mdeberta_ft,s42,0.6,0.3072,0.3072,0.4476,0.2452,0.698902661264777
lodo,Retail,mdeberta_ft,s42,0.7,0.3584,0.3004,0.4732,0.2264,0.6932139495361779
lodo,Retail,mdeberta_ft,s42,0.8,0.4096,0.2936,0.4988,0.2076,0.6866086706347966
lodo,Retail,mdeberta_ft,s42,0.9,0.4608,0.2868,0.5244,0.1888,0.6789752055479372
lodo,Retail,mdeberta_ft,s42,1.0,0.512,0.28,0.55,0.17,0.6701618273133638
lodo,Retail,xlmr_dapt,s100,0.0,0.0,0.348,0.294,0.358,0.7068679397799591
lodo,Retail,xlmr_dapt,s100,0.1,0.0512,0.3412,0.3196,0.3392,0.706529348920205
lodo,Retail,xlmr_dapt,s100,0.2,0.1024,0.3344,0.3452,0.3204,0.7053583331827805
lodo,Retail,xlmr_dapt,s100,0.3,0.1536,0.3276,0.3708,0.3016,0.7033966771073685
lodo,Retail,xlmr_dapt,s100,0.4,0.2048,0.3208,0.3964,0.2828,0.7006616081302347
lodo,Retail,xlmr_dapt,s100,0.5,0.256,0.314,0.422,0.264,0.6971479073219444
lodo,Retail,xlmr_dapt,s100,0.6,0.3072,0.3072,0.4476,0.2452,0.6928282414661711
lodo,Retail,xlmr_dapt,s100,0.7,0.3584,0.3004,0.4732,0.2264,0.6876518096068627
lodo,Retail,xlmr_dapt,s100,0.8,0.4096,0.2936,0.4988,0.2076,0.6815411516181992
lodo,Retail,xlmr_dapt,s100,0.9,0.4608,0.2868,0.5244,0.1888,0.6743866906124282
lodo,Retail,xlmr_dapt,s100,1.0,0.512,0.28,0.55,0.17,0.6660382067265713
lodo,Retail,xlmr_dapt,s13,0.0,0.0,0.348,0.294,0.358,0.6677574027592028
lodo,Retail,xlmr_dapt,s13,0.1,0.0512,0.3412,0.3196,0.3392,0.6685780336892958
lodo,Retail,xlmr_dapt,s13,0.2,0.1024,0.3344,0.3452,0.3204,0.668526600263441
lodo,Retail,xlmr_dapt,s13,0.3,0.1536,0.3276,0.3708,0.3016,0.6676473402001678
lodo,Retail,xlmr_dapt,s13,0.4,0.2048,0.3208,0.3964,0.2828,0.6659607813633487
lodo,Retail,xlmr_dapt,s13,0.5,0.256,0.314,0.422,0.264,0.6634654921808807
lodo,Retail,xlmr_dapt,s13,0.6,0.3072,0.3072,0.4476,0.2452,0.6601382447800431
lodo,Retail,xlmr_dapt,s13,0.7,0.3584,0.3004,0.4732,0.2264,0.655932623936189
lodo,Retail,xlmr_dapt,s13,0.8,0.4096,0.2936,0.4988,0.2076,0.6507759036668838
lodo,Retail,xlmr_dapt,s13,0.9,0.4608,0.2868,0.5244,0.1888,0.6445637635486178
lodo,Retail,xlmr_dapt,s13,1.0,0.512,0.28,0.55,0.17,0.6371520686774591
lodo,Retail,xlmr_dapt,s42,0.0,0.0,0.348,0.294,0.358,0.7000182629315151
lodo,Retail,xlmr_dapt,s42,0.1,0.0512,0.3412,0.3196,0.3392,0.6971661127815381
lodo,Retail,xlmr_dapt,s42,0.2,0.1024,0.3344,0.3452,0.3204,0.6936150553211636
lodo,Retail,xlmr_dapt,s42,0.3,0.1536,0.3276,0.3708,0.3016,0.6893869737972212
lodo,Retail,xlmr_dapt,s42,0.4,0.2048,0.3208,0.3964,0.2828,0.6844820282198101
lodo,Retail,xlmr_dapt,s42,0.5,0.256,0.314,0.422,0.264,0.6788804851300666
lodo,Retail,xlmr_dapt,s42,0.6,0.3072,0.3072,0.4476,0.2452,0.6725428365498406
lodo,Retail,xlmr_dapt,s42,0.7,0.3584,0.3004,0.4732,0.2264,0.6654083519722974
lodo,Retail,xlmr_dapt,s42,0.8,0.4096,0.2936,0.4988,0.2076,0.6573919636272577
lodo,Retail,xlmr_dapt,s42,0.9,0.4608,0.2868,0.5244,0.1888,0.6483791347695425
lodo,Retail,xlmr_dapt,s42,1.0,0.512,0.28,0.55,0.17,0.6382180411783737
lodo,Retail,xlmr_ft,s100,0.0,0.0,0.348,0.294,0.358,0.6846729981019615
lodo,Retail,xlmr_ft,s100,0.1,0.0512,0.3412,0.3196,0.3392,0.6853848144215068
lodo,Retail,xlmr_ft,s100,0.2,0.1024,0.3344,0.3452,0.3204,0.6852448549072253
lodo,Retail,xlmr_ft,s100,0.3,0.1536,0.3276,0.3708,0.3016,0.6842990415664287
lodo,Retail,xlmr_ft,s100,0.4,0.2048,0.3208,0.3964,0.2828,0.6825688327767766
lodo,Retail,xlmr_ft,s100,0.5,0.256,0.314,0.422,0.264,0.6800531918367132
lodo,Retail,xlmr_ft,s100,0.6,0.3072,0.3072,0.4476,0.2452,0.6767288324693963
lodo,Retail,xlmr_ft,s100,0.7,0.3584,0.3004,0.4732,0.2264,0.6725487914895879
lodo,Retail,xlmr_ft,s100,0.8,0.4096,0.2936,0.4988,0.2076,0.6674391388823652
lodo,Retail,xlmr_ft,s100,0.9,0.4608,0.2868,0.5244,0.1888,0.6612933527582922
lodo,Retail,xlmr_ft,s100,1.0,0.512,0.28,0.55,0.17,0.6539634895751392
lodo,Retail,xlmr_ft,s13,0.0,0.0,0.348,0.294,0.358,0.701938254716604
lodo,Retail,xlmr_ft,s13,0.1,0.0512,0.3412,0.3196,0.3392,0.7013607410245597
lodo,Retail,xlmr_ft,s13,0.2,0.1024,0.3344,0.3452,0.3204,0.6999591451741228
lodo,Retail,xlmr_ft,s13,0.3,0.1536,0.3276,0.3708,0.3016,0.6977727502757886
lodo,Retail,xlmr_ft,s13,0.4,0.2048,0.3208,0.3964,0.2828,0.6948164807562932
lodo,Retail,xlmr_ft,s13,0.5,0.256,0.314,0.422,0.264,0.691083107290925
lodo,Retail,xlmr_ft,s13,0.6,0.3072,0.3072,0.4476,0.2452,0.6865436956617698
lodo,Retail,xlmr_ft,s13,0.7,0.3584,0.3004,0.4732,0.2264,0.68114642817096
lodo,Retail,xlmr_ft,s13,0.8,0.4096,0.2936,0.4988,0.2076,0.6748136917055518
lodo,Retail,xlmr_ft,s13,0.9,0.4608,0.2868,0.5244,0.1888,0.6674370758728561
lodo,Retail,xlmr_ft,s13,1.0,0.512,0.28,0.55,0.17,0.6588695981116774
lodo,Retail,xlmr_ft,s21,0.0,0.0,0.348,0.294,0.358,0.6706277857219182
lodo,Retail,xlmr_ft,s21,0.1,0.0512,0.3412,0.3196,0.3392,0.6712212674111416
lodo,Retail,xlmr_ft,s21,0.2,0.1024,0.3344,0.3452,0.3204,0.6709384890965472
lodo,Retail,xlmr_ft,s21,0.3,0.1536,0.3276,0.3708,0.3016,0.6698225870108284
lodo,Retail,xlmr_ft,s21,0.4,0.2048,0.3208,0.3964,0.2828,0.6678930907683603
lodo,Retail,xlmr_ft,s21,0.5,0.256,0.314,0.422,0.264,0.6651476785988034
lodo,Retail,xlmr_ft,s21,0.6,0.3072,0.3072,0.4476,0.2452,0.6615623678320964
lodo,Retail,xlmr_ft,s21,0.7,0.3584,0.3004,0.4732,0.2264,0.6570901828893382
lodo,Retail,xlmr_ft,s21,0.8,0.4096,0.2936,0.4988,0.2076,0.6516581391430996
lodo,Retail,xlmr_ft,s21,0.9,0.4608,0.2868,0.5244,0.1888,0.6451621436547336
lodo,Retail,xlmr_ft,s21,1.0,0.512,0.28,0.55,0.17,0.6374590874707401
lodo,Retail,xlmr_ft,s42,0.0,0.0,0.348,0.294,0.358,0.6757310538652311
lodo,Retail,xlmr_ft,s42,0.1,0.0512,0.3412,0.3196,0.3392,0.6737089046262206
lodo,Retail,xlmr_ft,s42,0.2,0.1024,0.3344,0.3452,0.3204,0.6709192438403139
lodo,Retail,xlmr_ft,s42,0.3,0.1536,0.3276,0.3708,0.3016,0.6673908935660592
lodo,Retail,xlmr_ft,s42,0.4,0.2048,0.3208,0.3964,0.2828,0.6631303372271674
lodo,Retail,xlmr_ft,s42,0.5,0.256,0.314,0.422,0.264,0.6581237311242071
lodo,Retail,xlmr_ft,s42,0.6,0.3072,0.3072,0.4476,0.2452,0.6523373004647318
lodo,Retail,xlmr_ft,s42,0.7,0.3584,0.3004,0.4732,0.2264,0.6457162714426049
lodo,Retail,xlmr_ft,s42,0.8,0.4096,0.2936,0.4988,0.2076,0.6381822809045229
lodo,Retail,xlmr_ft,s42,0.9,0.4608,0.2868,0.5244,0.1888,0.6296289942292187
lodo,Retail,xlmr_ft,s42,1.0,0.512,0.28,0.55,0.17,0.6199154020430407
lodo,Retail,xlmr_ft,s87,0.0,0.0,0.348,0.294,0.358,0.6853485802599502
lodo,Retail,xlmr_ft,s87,0.1,0.0512,0.3412,0.3196,0.3392,0.684412481029241
lodo,Retail,xlmr_ft,s87,0.2,0.1024,0.3344,0.3452,0.3204,0.6826265029752641
lodo,Retail,xlmr_ft,s87,0.3,0.1536,0.3276,0.3708,0.3016,0.6800279026826214
lodo,Retail,xlmr_ft,s87,0.4,0.2048,0.3208,0.3964,0.2828,0.6766303242096668
lodo,Retail,xlmr_ft,s87,0.5,0.256,0.314,0.422,0.264,0.672425986235743
lodo,Retail,xlmr_ft,s87,0.6,0.3072,0.3072,0.4476,0.2452,0.6673862697785834
lodo,Retail,xlmr_ft,s87,0.7,0.3584,0.3004,0.4732,0.2264,0.6614608552350115
lodo,Retail,xlmr_ft,s87,0.8,0.4096,0.2936,0.4988,0.2076,0.654575361924003
lodo,Retail,xlmr_ft,s87,0.9,0.4608,0.2868,0.5244,0.1888,0.6466272462521546
lodo,Retail,xlmr_ft,s87,1.0,0.512,0.28,0.55,0.17,0.6374794734541352
lodo,Retail,xlmr_supcon,s100,0.0,0.0,0.348,0.294,0.358,0.6465326655058167
lodo,Retail,xlmr_supcon,s100,0.1,0.0512,0.3412,0.3196,0.3392,0.64568884095174
lodo,Retail,xlmr_supcon,s100,0.2,0.1024,0.3344,0.3452,0.3204,0.6440046033348626
lodo,Retail,xlmr_supcon,s100,0.3,0.1536,0.3276,0.3708,0.3016,0.6415169091031413
lodo,Retail,xlmr_supcon,s100,0.4,0.2048,0.3208,0.3964,0.2828,0.6382400846062403
lodo,Retail,xlmr_supcon,s100,0.5,0.256,0.314,0.422,0.264,0.6341680541040339
lodo,Retail,xlmr_supcon,s100,0.6,0.3072,0.3072,0.4476,0.2452,0.6292750915307049
lodo,Retail,xlmr_supcon,s100,0.7,0.3584,0.3004,0.4732,0.2264,0.6235152623302458
lodo,Retail,xlmr_supcon,s100,0.8,0.4096,0.2936,0.4988,0.2076,0.6168205511324909
lodo,Retail,xlmr_supcon,s100,0.9,0.4608,0.2868,0.5244,0.1888,0.6090975077225677
lodo,Retail,xlmr_supcon,s100,1.0,0.512,0.28,0.55,0.17,0.6002220542363853
lodo,Retail,xlmr_supcon,s13,0.0,0.0,0.348,0.294,0.358,0.6658510552733367
lodo,Retail,xlmr_supcon,s13,0.1,0.0512,0.3412,0.3196,0.3392,0.6671794863114471
lodo,Retail,xlmr_supcon,s13,0.2,0.1024,0.3344,0.3452,0.3204,0.6676032238170543
lodo,Retail,xlmr_supcon,s13,0.3,0.1536,0.3276,0.3708,0.3016,0.6671669614547615
lodo,Retail,xlmr_supcon,s13,0.4,0.2048,0.3208,0.3964,0.2828,0.6658920067505439
lodo,Retail,xlmr_supcon,s13,0.5,0.256,0.314,0.422,0.264,0.6637779460589637
lodo,Retail,xlmr_supcon,s13,0.6,0.3072,0.3072,0.4476,0.2452,0.6608028307287236
lodo,Retail,xlmr_supcon,s13,0.7,0.3584,0.3004,0.4732,0.2264,0.6569219162439764
lodo,Retail,xlmr_supcon,s13,0.8,0.4096,0.2936,0.4988,0.2076,0.6520648009153472
lodo,Retail,xlmr_supcon,s13,0.9,0.4608,0.2868,0.5244,0.1888,0.6461305941145458
lodo,Retail,xlmr_supcon,s13,1.0,0.512,0.28,0.55,0.17,0.6389804473995492
lodo,Retail,xlmr_supcon,s21,0.0,0.0,0.348,0.294,0.358,0.6466786000924188
lodo,Retail,xlmr_supcon,s21,0.1,0.0512,0.3412,0.3196,0.3392,0.6447460155039589
lodo,Retail,xlmr_supcon,s21,0.2,0.1024,0.3344,0.3452,0.3204,0.642006044022719
lodo,Retail,xlmr_supcon,s21,0.3,0.1536,0.3276,0.3708,0.3016,0.6384888900553648
lodo,Retail,xlmr_supcon,s21,0.4,0.2048,0.3208,0.3964,0.2828,0.6342038204893093
lodo,Retail,xlmr_supcon,s21,0.5,0.256,0.314,0.422,0.264,0.629141000840196
lodo,Retail,xlmr_supcon,s21,0.6,0.3072,0.3072,0.4476,0.2452,0.6232719840805275
lodo,Retail,xlmr_supcon,s21,0.7,0.3584,0.3004,0.4732,0.2264,0.616548980777386
lodo,Retail,xlmr_supcon,s21,0.8,0.4096,0.2936,0.4988,0.2076,0.6089028838756424
lodo,Retail,xlmr_supcon,s21,0.9,0.4608,0.2868,0.5244,0.1888,0.6002398685171243
lodo,Retail,xlmr_supcon,s21,1.0,0.512,0.28,0.55,0.17,0.5904362057922391
lodo,Retail,xlmr_supcon,s42,0.0,0.0,0.348,0.294,0.358,0.6604355248866488
lodo,Retail,xlmr_supcon,s42,0.1,0.0512,0.3412,0.3196,0.3392,0.6615528937078596
lodo,Retail,xlmr_supcon,s42,0.2,0.1024,0.3344,0.3452,0.3204,0.6618033425650944
lodo,Retail,xlmr_supcon,s42,0.3,0.1536,0.3276,0.3708,0.3016,0.6612310865392841
lodo,Retail,xlmr_supcon,s42,0.4,0.2048,0.3208,0.3964,0.2828,0.6598570626980682
lodo,Retail,xlmr_supcon,s42,0.5,0.256,0.314,0.422,0.264,0.6576804444139618
lodo,Retail,xlmr_supcon,s42,0.6,0.3072,0.3072,0.4476,0.2452,0.6546785916471068
lodo,Retail,xlmr_supcon,s42,0.7,0.3584,0.3004,0.4732,0.2264,0.6508054242009752
lodo,Retail,xlmr_supcon,s42,0.8,0.4096,0.2936,0.4988,0.2076,0.645987986771204
lodo,Retail,xlmr_supcon,s42,0.9,0.4608,0.2868,0.5244,0.1888,0.6401207027445994
lodo,Retail,xlmr_supcon,s42,1.0,0.512,0.28,0.55,0.17,0.6330564195639342
lodo,Retail,xlmr_supcon,s87,0.0,0.0,0.348,0.294,0.358,0.6731299915441015
lodo,Retail,xlmr_supcon,s87,0.1,0.0512,0.3412,0.3196,0.3392,0.6731544255824179
lodo,Retail,xlmr_supcon,s87,0.2,0.1024,0.3344,0.3452,0.3204,0.6723185069352636
lodo,Retail,xlmr_supcon,s87,0.3,0.1536,0.3276,0.3708,0.3016,0.6706633694455023
lodo,Retail,xlmr_supcon,s87,0.4,0.2048,0.3208,0.3964,0.2828,0.6682064847023629
lodo,Retail,xlmr_supcon,s87,0.5,0.256,0.314,0.422,0.264,0.6649436012760305
lodo,Retail,xlmr_supcon,s87,0.6,0.3072,0.3072,0.4476,0.2452,0.6608490945659277
lodo,Retail,xlmr_supcon,s87,0.7,0.3584,0.3004,0.4732,0.2264,0.6558748114326857
lodo,Retail,xlmr_supcon,s87,0.8,0.4096,0.2936,0.4988,0.2076,0.6499472913985429
lodo,Retail,xlmr_supcon,s87,0.9,0.4608,0.2868,0.5244,0.1888,0.6429630225687463
lodo,Retail,xlmr_supcon,s87,1.0,0.512,0.28,0.55,0.17,0.6347810947622953
lodo,Social,full,s100,0.0,0.0,0.348,0.294,0.358,0.6942965294050029
lodo,Social,full,s100,0.1,0.0512,0.3412,0.3196,0.3392,0.6926522592486782
lodo,Social,full,s100,0.2,0.1024,0.3344,0.3452,0.3204,0.6901444141881146
lodo,Social,full,s100,0.3,0.1536,0.3276,0.3708,0.3016,0.6868087310692141
lodo,Social,full,s100,0.4,0.2048,0.3208,0.3964,0.2828,0.6826582857364203
lodo,Social,full,s100,0.5,0.256,0.314,0.422,0.264,0.6776859526005898
lodo,Social,full,s100,0.6,0.3072,0.3072,0.4476,0.2452,0.6718654062745908
lodo,Social,full,s100,0.7,0.3584,0.3004,0.4732,0.2264,0.6651508773280382
lodo,Social,full,s100,0.8,0.4096,0.2936,0.4988,0.2076,0.6574757121256445
lodo,Social,full,s100,0.9,0.4608,0.2868,0.5244,0.1888,0.6487496440824165
lodo,Social,full,s100,1.0,0.512,0.28,0.55,0.17,0.6388545320597807
lodo,Social,full,s13,0.0,0.0,0.348,0.294,0.358,0.7024781071859522
lodo,Social,full,s13,0.1,0.0512,0.3412,0.3196,0.3392,0.7012059662079232
lodo,Social,full,s13,0.2,0.1024,0.3344,0.3452,0.3204,0.6990700532727264
lodo,Social,full,s13,0.3,0.1536,0.3276,0.3708,0.3016,0.6961075341093617
lodo,Social,full,s13,0.4,0.2048,0.3208,0.3964,0.2828,0.6923321887108062
lodo,Social,full,s13,0.5,0.256,0.314,0.422,0.264,0.6877368668325564
lodo,Social,full,s13,0.6,0.3072,0.3072,0.4476,0.2452,0.6822944021506561
lodo,Social,full,s13,0.7,0.3584,0.3004,0.4732,0.2264,0.6759571878481277
lodo,Social,full,s13,0.8,0.4096,0.2936,0.4988,0.2076,0.6686554391302127
lodo,Social,full,s13,0.9,0.4608,0.2868,0.5244,0.1888,0.6602940058677684
lodo,Social,full,s13,1.0,0.512,0.28,0.55,0.17,0.6507474179653006
lodo,Social,full,s21,0.0,0.0,0.348,0.294,0.358,0.7021092225770597
lodo,Social,full,s21,0.1,0.0512,0.3412,0.3196,0.3392,0.7009358131188707
lodo,Social,full,s21,0.2,0.1024,0.3344,0.3452,0.3204,0.6988915540436936
lodo,Social,full,s21,0.3,0.1536,0.3276,0.3708,0.3016,0.6960149749666656
lodo,Social,full,s21,0.4,0.2048,0.3208,0.3964,0.2828,0.6923216991416519
lodo,Social,full,s21,0.5,0.256,0.314,0.422,0.264,0.6878070410426794
lodo,Social,full,s21,0.6,0.3072,0.3072,0.4476,0.2452,0.6824471429312587
lodo,Social,full,s21,0.7,0.3584,0.3004,0.4732,0.2264,0.6761988762473442
lodo,Social,full,s21,0.8,0.4096,0.2936,0.4988,0.2076,0.6689985735595347
lodo,Social,full,s21,0.9,0.4608,0.2868,0.5244,0.1888,0.6607595187959082
lodo,Social,full,s21,1.0,0.512,0.28,0.55,0.17,0.65136798023949
lodo,Social,full,s42,0.0,0.0,0.348,0.294,0.358,0.6751940422492272
lodo,Social,full,s42,0.1,0.0512,0.3412,0.3196,0.3392,0.6723509670519418
lodo,Social,full,s42,0.2,0.1024,0.3344,0.3452,0.3204,0.6686718460661943
lodo,Social,full,s42,0.3,0.1536,0.3276,0.3708,0.3016,0.6641874841253768
lodo,Social,full,s42,0.4,0.2048,0.3208,0.3964,0.2828,0.6589089026190588
lodo,Social,full,s42,0.5,0.256,0.314,0.422,0.264,0.6528297993319803
lodo,Social,full,s42,0.6,0.3072,0.3072,0.4476,0.2452,0.6459278153439465
lodo,Social,full,s42,0.7,0.3584,0.3004,0.4732,0.2264,0.638164841799245
lodo,Social,full,s42,0.8,0.4096,0.2936,0.4988,0.2076,0.6294864770201704
lodo,Social,full,s42,0.9,0.4608,0.2868,0.5244,0.1888,0.6198206504733336
lodo,Social,full,s42,1.0,0.512,0.28,0.55,0.17,0.6090753462810848
lodo,Social,full,s87,0.0,0.0,0.348,0.294,0.358,0.700396179958726
lodo,Social,full,s87,0.1,0.0512,0.3412,0.3196,0.3392,0.6987847001945919
lodo,Social,full,s87,0.2,0.1024,0.3344,0.3452,0.3204,0.6963065337136193
lodo,Social,full,s87,0.3,0.1536,0.3276,0.3708,0.3016,0.6929976675901129
lodo,Social,full,s87,0.4,0.2048,0.3208,0.3964,0.2828,0.6888713993289123
lodo,Social,full,s87,0.5,0.256,0.314,0.422,0.264,0.683920789756515
lodo,Social,full,s87,0.6,0.3072,0.3072,0.4476,0.2452,0.6781196600685909
lodo,Social,full,s87,0.7,0.3584,0.3004,0.4732,0.2264,0.6714223428592693
lodo,Social,full,s87,0.8,0.4096,0.2936,0.4988,0.2076,0.6637622353939635
lodo,Social,full,s87,0.9,0.4608,0.2868,0.5244,0.1888,0.6550490607581346
lodo,Social,full,s87,1.0,0.512,0.28,0.55,0.17,0.6451645904574274
lodo,Social,full_midinject,s100,0.0,0.0,0.348,0.294,0.358,0.6622684579194927
lodo,Social,full_midinject,s100,0.1,0.0512,0.3412,0.3196,0.3392,0.6590850550439122
lodo,Social,full_midinject,s100,0.2,0.1024,0.3344,0.3452,0.3204,0.6550922476051851
lodo,Social,full_midinject,s100,0.3,0.1536,0.3276,0.3708,0.3016,0.6503198891025944
lodo,Social,full_midinject,s100,0.4,0.2048,0.3208,0.3964,0.2828,0.6447782846355906
lodo,Social,full_midinject,s100,0.5,0.256,0.314,0.422,0.264,0.6384607546664184
lodo,Social,full_midinject,s100,0.6,0.3072,0.3072,0.4476,0.2452,0.6313449786929781
lodo,Social,full_midinject,s100,0.7,0.3584,0.3004,0.4732,0.2264,0.6233933734646823
lodo,Social,full_midinject,s100,0.8,0.4096,0.2936,0.4988,0.2076,0.6145526312284275
lodo,Social,full_midinject,s100,0.9,0.4608,0.2868,0.5244,0.1888,0.6047524470899486
lodo,Social,full_midinject,s100,1.0,0.512,0.28,0.55,0.17,0.5939033812756764
lodo,Social,full_midinject,s13,0.0,0.0,0.348,0.294,0.358,0.6790575924087872
lodo,Social,full_midinject,s13,0.1,0.0512,0.3412,0.3196,0.3392,0.6788670046613836
lodo,Social,full_midinject,s13,0.2,0.1024,0.3344,0.3452,0.3204,0.6778115331310941
lodo,Social,full_midinject,s13,0.3,0.1536,0.3276,0.3708,0.3016,0.6759310589231888
lodo,Social,full_midinject,s13,0.4,0.2048,0.3208,0.3964,0.2828,0.6732423606629738
lodo,Social,full_midinject,s13,0.5,0.256,0.314,0.422,0.264,0.6697410452062043
lodo,Social,full_midinject,s13,0.6,0.3072,0.3072,0.4476,0.2452,0.6654019711549746
lodo,Social,full_midinject,s13,0.7,0.3584,0.3004,0.4732,0.2264,0.6601782609808867
lodo,Social,full_midinject,s13,0.8,0.4096,0.2936,0.4988,0.2076,0.6539988138938053
lodo,Social,full_midinject,s13,0.9,0.4608,0.2868,0.5244,0.1888,0.6467640342967181
lodo,Social,full_midinject,s13,1.0,0.512,0.28,0.55,0.17,0.6383392370429184
lodo,Social,full_midinject,s21,0.0,0.0,0.348,0.294,0.358,0.7085330017884445
lodo,Social,full_midinject,s21,0.1,0.0512,0.3412,0.3196,0.3392,0.7074018721723578
lodo,Social,full_midinject,s21,0.2,0.1024,0.3344,0.3452,0.3204,0.7054050097235226
lodo,Social,full_midinject,s21,0.3,0.1536,0.3276,0.3708,0.3016,0.7025800335112694
lodo,Social,full_midinject,s21,0.4,0.2048,0.3208,0.3964,0.2828,0.6989408997758334
lodo,Social,full_midinject,s21,0.5,0.256,0.314,0.422,0.264,0.6944802000558083
lodo,Social,full_midinject,s21,0.6,0.3072,0.3072,0.4476,0.2452,0.6891698810864301
lodo,Social,full_midinject,s21,0.7,0.3584,0.3004,0.4732,0.2264,0.6829605558819049
lodo,Social,full_midinject,s21,0.8,0.4096,0.2936,0.4988,0.2076,0.6757793879511852
lodo,Social,full_midinject,s21,0.9,0.4608,0.2868,0.5244,0.1888,0.6675263482382262
lodo,Social,full_midinject,s21,1.0,0.512,0.28,0.55,0.17,0.6580684287559289
lodo,Social,full_midinject,s42,0.0,0.0,0.348,0.294,0.358,0.713718522729109
lodo,Social,full_midinject,s42,0.1,0.0512,0.3412,0.3196,0.3392,0.7143758728558591
lodo,Social,full_midinject,s42,0.2,0.1024,0.3344,0.3452,0.3204,0.7141309603287085
lodo,Social,full_midinject,s42,0.3,0.1536,0.3276,0.3708,0.3016,0.7130297775265725
lodo,Social,full_midinject,s42,0.4,0.2048,0.3208,0.3964,0.2828,0.711093969503353
lodo,Social,full_midinject,s42,0.5,0.256,0.314,0.422,0.264,0.7083228766335732
lodo,Social,full_midinject,s42,0.6,0.3072,0.3072,0.4476,0.2452,0.7046939809478555
lodo,Social,full_midinject,s42,0.7,0.3584,0.3004,0.4732,0.2264,0.7001618404916096
lodo,Social,full_midinject,s42,0.8,0.4096,0.2936,0.4988,0.2076,0.6946553965183199
